route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6646,1,14466390,110 Lougheed Station,,0,2132785,300982,0,1
6646,1,14466391,110 Lougheed Station,,0,2132907,300982,0,1
6646,1,14466392,110 Lougheed Station,,0,2132780,300982,0,1
6646,1,14466393,110 Lougheed Station,,0,2132787,300982,0,1
6646,1,14466394,110 Lougheed Station,,0,2132786,300982,0,1
6646,1,14466395,110 Lougheed Station,,0,2132787,300982,0,1
6646,1,14466396,110 Lougheed Station,,0,2132781,300982,0,1
6646,1,14466397,110 Lougheed Station,,0,2132786,300982,0,1
6646,1,14466398,110 Lougheed Station,,0,2132780,300982,0,1
6646,1,14466399,110 Lougheed Station,,0,2136322,300982,0,1
6646,1,14466400,110 Lougheed Station,,0,2132786,300982,0,1
6646,101,14466401,110 Lougheed Station,,0,2132780,300982,0,1
6646,1,14466402,110 Lougheed Station,,0,2132786,300982,0,1
6646,1,14466403,110 Metrotown Station,,1,2132778,300986,0,1
6646,1,14466404,110 Metrotown Station,,1,2132787,300986,0,1
6646,1,14466405,110 Metrotown Station,,1,2132786,300986,0,1
6646,1,14466406,110 Metrotown Station,,1,2132786,300986,0,1
6646,1,14466407,110 Metrotown Station,,1,2132785,300986,0,1
6646,1,14466408,110 Metrotown Station,,1,2132778,300986,0,1
6646,1,14466409,110 Metrotown Station,,1,2136322,300986,0,1
6646,1,14466410,110 Metrotown Station,,1,2132787,300986,0,1
6646,1,14466411,110 Metrotown Station,,1,2132781,300986,0,1
6646,1,14466412,110 Metrotown Station,,1,2132781,300986,0,1
6646,1,14466413,110 Metrotown Station,,1,2132907,300986,0,1
6646,1,14466414,110 Metrotown Station,,1,2132786,300986,0,1
6646,1,14466415,110 Metrotown Station,,1,2132787,300986,0,1
6646,1,14466416,110 Metrotown Station,,1,2132786,300984,0,1
6646,1,14466417,110 Metrotown Station,,1,2132908,300986,0,1
6646,1,14466418,110 Metrotown Station,,1,2133229,300986,0,1
6646,1,14466419,110 Metrotown Station,,1,2132785,300986,0,1
6646,1,14466420,110 Metrotown Station,,1,2132776,300984,0,1
6646,1,14466421,110 Metrotown Station,,1,2133229,300986,0,1
6646,1,14466422,110 Metrotown Station,,1,2132785,300986,0,1
6646,1,14466423,110 Metrotown Station,,1,2132778,300986,0,1
6646,1,14466424,110 Metrotown Station,,1,2132780,300986,0,1
6646,1,14466425,110 Metrotown Station,,1,2132775,300986,0,1
6646,1,14466426,110 Metrotown Station,,1,2132786,300986,0,1
6646,1,14466427,110 Metrotown Station,,1,2132908,300986,0,1
6646,1,14466428,110 Metrotown Station,,1,2132785,300986,0,1
6646,1,14466429,110 Metrotown Station,,1,2132786,300986,0,1
6646,1,14466430,110 Metrotown Station,,1,2132776,300986,0,1
6646,1,14466431,110 Metrotown Station,,1,2132786,300986,0,1
6646,1,14466432,110 Metrotown Station,,1,2132776,300986,0,1
6646,1,14466433,110 Metrotown Station,,1,2136322,300986,0,1
6646,1,14466434,110 Metrotown Station,,1,2132785,300986,0,1
6646,1,14466435,110 Metrotown Station,,1,2132781,300986,0,1
6646,1,14466436,110 Metrotown Station,,1,2132786,300986,0,1
6646,1,14466437,110 Metrotown Station,,1,2133229,300986,0,1
6646,1,14466438,110 Metrotown Station,,1,2132909,300986,0,1
6646,1,14466439,110 Metrotown Station,,1,2132787,300986,0,1
6646,1,14466440,110 Metrotown Station,,1,2132775,300986,0,1
6646,1,14466441,110 Metrotown Station,,1,2136322,300986,0,1
6646,1,14466442,110 Metrotown Station,,1,2132785,300986,0,1
6646,1,14466443,110 Metrotown Station,,1,2136322,300986,0,1
6646,1,14466444,110 Metrotown Station,,1,2132907,300986,0,1
6646,1,14466445,110 Metrotown Station,,1,2132785,300986,0,1
6646,201,14466446,110 Metrotown Station,,1,2132787,300986,0,1
6646,1,14466447,110 Metrotown Station,,1,2132781,300986,0,1
6646,101,14466448,110 Metrotown Station,,1,2132780,300986,0,1
6646,201,14466449,110 Metrotown Station,,1,2132780,300986,0,1
6646,101,14466450,110 Special,,1,2132911,300985,0,1
6646,101,14466451,110 Sperling Station,,1,2132787,300983,0,1
6646,1,14466452,110 Metrotown Station,,1,2132786,300986,0,1
6646,101,14466453,110 Metrotown Station,,1,2132787,300986,0,1
6646,2,14466454,110 Lougheed Station,,0,2132792,300982,0,1
6646,2,14466455,110 Lougheed Station,,0,2132913,300982,0,1
6646,2,14466456,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466457,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466458,110 Lougheed Station,,0,2132790,300982,0,1
6646,2,14466459,110 Lougheed Station,,0,2132792,300982,0,1
6646,2,14466460,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466461,110 Lougheed Station,,0,2132913,300982,0,1
6646,2,14466462,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466463,110 Lougheed Station,,0,2132792,300982,0,1
6646,2,14466464,110 Lougheed Station,,0,2132913,300982,0,1
6646,2,14466465,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466466,110 Lougheed Station,,0,2132913,300982,0,1
6646,2,14466467,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466468,110 Lougheed Station,,0,2132792,300982,0,1
6646,2,14466469,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466470,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466471,110 Lougheed Station,,0,2132792,300982,0,1
6646,2,14466472,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466473,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466474,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466475,110 Lougheed Station,,0,2132792,300982,0,1
6646,2,14466476,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466477,110 Lougheed Station,,0,2132913,300982,0,1
6646,2,14466478,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466479,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466480,110 Lougheed Station,,0,2132792,300982,0,1
6646,2,14466481,110 Lougheed Station,,0,2132913,300982,0,1
6646,2,14466482,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466483,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466484,110 Lougheed Station,,0,2132796,300982,0,1
6646,2,14466485,110 Lougheed Station,,0,2132794,300982,0,1
6646,2,14466486,110 Lougheed Station,,0,2132790,300982,0,1
6646,2,14466487,110 Lougheed Station,,0,2132913,300982,0,1
6646,2,14466488,110 Lougheed Station,,0,2132794,300982,0,1
6646,2,14466489,110 Lougheed Station,,0,2132912,300982,0,1
6646,2,14466490,110 Metrotown Station,,1,2132913,300986,0,1
6646,2,14466491,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466492,110 Metrotown Station,,1,2132792,300986,0,1
6646,2,14466493,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466494,110 Metrotown Station,,1,2132790,300986,0,1
6646,2,14466495,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466496,110 Metrotown Station,,1,2132794,300986,0,1
6646,2,14466497,110 Metrotown Station,,1,2132792,300986,0,1
6646,2,14466498,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466499,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466500,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466501,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466502,110 Metrotown Station,,1,2132913,300986,0,1
6646,2,14466503,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466504,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466505,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466506,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466507,110 Metrotown Station,,1,2132792,300986,0,1
6646,2,14466508,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466509,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466510,110 Metrotown Station,,1,2132792,300986,0,1
6646,2,14466511,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466512,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466513,110 Metrotown Station,,1,2132792,300986,0,1
6646,2,14466514,110 Metrotown Station,,1,2132913,300986,0,1
6646,2,14466515,110 Metrotown Station,,1,2132913,300986,0,1
6646,2,14466516,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466517,110 Metrotown Station,,1,2132792,300986,0,1
6646,2,14466518,110 Metrotown Station,,1,2132913,300986,0,1
6646,2,14466519,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466520,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466521,110 Metrotown Station,,1,2132796,300986,0,1
6646,2,14466522,110 Metrotown Station,,1,2132913,300986,0,1
6646,2,14466523,110 Metrotown Station,,1,2132792,300986,0,1
6646,2,14466524,110 Metrotown Station,,1,2132912,300986,0,1
6646,2,14466525,110 Metrotown Station,,1,2132913,300986,0,1
6646,3,14466526,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466527,110 Lougheed Station,,0,2132917,300982,0,1
6646,3,14466528,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466529,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466530,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466531,110 Lougheed Station,,0,2132917,300982,0,1
6646,3,14466532,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466533,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466534,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466535,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466536,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466537,110 Lougheed Station,,0,2132917,300982,0,1
6646,3,14466538,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466539,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466540,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466541,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466542,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466543,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466544,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466545,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466546,110 Lougheed Station,,0,2132917,300982,0,1
6646,3,14466547,110 Lougheed Station,,0,2132917,300982,0,1
6646,3,14466548,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466549,110 Lougheed Station,,0,2132917,300982,0,1
6646,3,14466550,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466551,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466552,110 Lougheed Station,,0,2132917,300982,0,1
6646,3,14466553,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466554,110 Lougheed Station,,0,2132916,300982,0,1
6646,3,14466555,110 Lougheed Station,,0,2132915,300982,0,1
6646,3,14466556,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466557,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466558,110 Lougheed Station,,0,2132914,300982,0,1
6646,3,14466559,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466560,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466561,110 Metrotown Station,,1,2132916,300986,0,1
6646,3,14466562,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466563,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466564,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466565,110 Metrotown Station,,1,2132917,300986,0,1
6646,3,14466566,110 Metrotown Station,,1,2132916,300986,0,1
6646,3,14466567,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466568,110 Metrotown Station,,1,2132917,300986,0,1
6646,3,14466569,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466570,110 Metrotown Station,,1,2132917,300986,0,1
6646,3,14466571,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466572,110 Metrotown Station,,1,2132916,300986,0,1
6646,3,14466573,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466574,110 Metrotown Station,,1,2132917,300986,0,1
6646,3,14466575,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466576,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466577,110 Metrotown Station,,1,2132916,300986,0,1
6646,3,14466578,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466579,110 Metrotown Station,,1,2132917,300986,0,1
6646,3,14466580,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466581,110 Metrotown Station,,1,2132916,300986,0,1
6646,3,14466582,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466583,110 Metrotown Station,,1,2132917,300986,0,1
6646,3,14466584,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466585,110 Metrotown Station,,1,2132917,300986,0,1
6646,3,14466586,110 Metrotown Station,,1,2132916,300986,0,1
6646,3,14466587,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466588,110 Metrotown Station,,1,2132916,300986,0,1
6646,3,14466589,110 Metrotown Station,,1,2132915,300986,0,1
6646,3,14466590,110 Metrotown Station,,1,2132914,300986,0,1
6646,3,14466591,110 Metrotown Station,,1,2132915,300986,0,1
6647,1,14466592,112 New West Station,,0,2132923,300988,0,1
6647,1,14466593,112 New West Station,,0,2132931,300988,0,1
6647,1,14466594,112 New West Station,,0,2132950,300988,0,1
6647,1,14466595,112 New West Station,,0,2132870,300988,0,1
6647,1,14466596,112 New West Station,,0,2132870,300988,0,1
6647,1,14466597,112 New West Station,,0,2132988,300988,0,1
6647,1,14466598,112 New West Station,,0,2132926,300988,0,1
6647,1,14466599,112 New West Station,,0,2132789,300988,0,1
6647,1,14466600,112 New West Station,,0,2132926,300988,0,1
6647,1,14466601,112 New West Station,,0,2132868,300988,0,1
6647,1,14466602,112 New West Station,,0,2132926,300988,0,1
6647,1,14466603,112 New West Station,,0,2132870,300988,0,1
6647,1,14466604,112 New West Station,,0,2132920,300988,0,1
6647,1,14466605,112 New West Station,,0,2132789,300988,0,1
6647,1,14466606,112 New West Station,,0,2132929,300988,0,1
6647,1,14466607,112 New West Station,,0,2132870,300988,0,1
6647,1,14466608,112 New West Station,,0,2132926,300988,0,1
6647,1,14466609,112 New West Station,,0,2132870,300988,0,1
6647,1,14466610,112 New West Station,,0,2132924,300988,0,1
6647,1,14466611,112 New West Station,,0,2132870,300988,0,1
6647,1,14466612,112 New West Station,,0,2132928,300988,0,1
6647,1,14466613,112 New West Station,,0,2132924,300988,0,1
6647,1,14466614,112 New West Station,,0,2132919,300988,0,1
6647,1,14466615,112 New West Station,,0,2132928,300988,0,1
6647,1,14466616,112 New West Station,,0,2132920,300988,0,1
6647,1,14466617,112 New West Station,,0,2132926,300988,0,1
6647,1,14466618,112 New West Station,,0,2132872,300988,0,1
6647,1,14466619,112 New West Station,,0,2132870,300988,0,1
6647,1,14466620,112 New West Station,,0,2132924,300988,0,1
6647,1,14466621,112 New West Station,,0,2132870,300988,0,1
6647,1,14466622,112 New West Station,,0,2132926,300988,0,1
6647,1,14466623,112 New West Station,,0,2132919,300988,0,1
6647,1,14466624,112 New West Station,,0,2132867,300988,0,1
6647,1,14466625,112 New West Station,,0,2133015,300988,0,1
6647,1,14466626,112 New West Station,,0,2132867,300988,0,1
6647,1,14466627,112 New West Station,,0,2132919,300988,0,1
6647,1,14466628,112 New West Station,,0,2132924,300988,0,1
6647,1,14466629,112 New West Station,,0,2132872,300988,0,1
6647,1,14466630,112 New West Station,,0,2132923,300988,0,1
6647,1,14466631,112 New West Station,,0,2132870,300988,0,1
6647,1,14466632,112 New West Station,,0,2134652,300988,0,1
6647,1,14466633,112 New West Station,,0,2132922,300988,0,1
6647,1,14466634,112 New West Station,,0,2132921,300988,0,1
6647,1,14466635,112 New West Station,,0,2132920,300988,0,1
6647,1,14466636,112 New West Station,,0,2132867,300988,0,1
6647,1,14466637,112 New West Station,,0,2132870,300988,0,1
6647,1,14466638,112 New West Station,,0,2132919,300988,0,1
6647,1,14466639,112 New West Station,,0,2132920,300988,0,1
6647,1,14466640,112 New West Station,,0,2132870,300988,0,1
6647,1,14466641,112 New West Station,,0,2132919,300988,0,1
6647,1,14466642,112 New West Station,,0,2132920,300988,0,1
6647,1,14466643,112 New West Station,,0,2132870,300988,0,1
6647,1,14466644,112 New West Station,,0,2132919,300988,0,1
6647,1,14466645,112 New West Station,,0,2132920,300988,0,1
6647,1,14466646,112 New West Station,,0,2132870,300988,0,1
6647,1,14466647,112 New West Station,,0,2132919,300988,0,1
6647,1,14466648,112 New West Station,,0,2132920,300988,0,1
6647,1,14466649,112 New West Station,,0,2132870,300988,0,1
6647,1,14466650,112 New West Station,,0,2132919,300988,0,1
6647,1,14466651,112 New West Station,,0,2132920,300988,0,1
6647,1,14466652,112 New West Station,,0,2132870,300988,0,1
6647,1,14466653,112 New West Station,,0,2132919,300988,0,1
6647,1,14466654,112 New West Station,,0,2132920,300988,0,1
6647,1,14466655,112 New West Station,,0,2132870,300988,0,1
6647,1,14466656,112 New West Station,,0,2132919,300988,0,1
6647,1,14466657,112 New West Station,,0,2132919,300988,0,1
6647,1,14466658,112 New West Station,,0,2132789,300988,0,1
6647,1,14466660,112 Edmonds Station,,1,2132928,300990,0,1
6647,1,14466661,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466662,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466663,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466664,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466665,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466666,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466667,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466668,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466669,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466670,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466671,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466672,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466673,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466674,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466675,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466676,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466677,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466678,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466679,112 Edmonds Station,,1,2132867,300990,0,1
6647,1,14466680,112 Edmonds Station,,1,2132926,300990,0,1
6647,1,14466681,112 Edmonds Station,,1,2132923,300990,0,1
6647,1,14466682,112 Edmonds Station,,1,2132924,300990,0,1
6647,1,14466683,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466684,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466685,112 Edmonds Station,,1,2132867,300990,0,1
6647,1,14466686,112 Edmonds Station,,1,2132926,300990,0,1
6647,1,14466687,112 Edmonds Station,,1,2132924,300990,0,1
6647,1,14466688,112 Edmonds Station,,1,2132924,300990,0,1
6647,1,14466689,112 Edmonds Station,,1,2133015,300990,0,1
6647,1,14466690,112 Edmonds Station,,1,2132931,300990,0,1
6647,1,14466691,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466692,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466693,112 Edmonds Station,,1,2132926,300990,0,1
6647,1,14466694,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466695,112 Edmonds Station,,1,2132926,300990,0,1
6647,1,14466696,112 Edmonds Station,,1,2132860,300990,0,1
6647,1,14466697,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466698,112 Edmonds Station,,1,2132923,300990,0,1
6647,1,14466699,112 Edmonds Station,,1,2132926,300990,0,1
6647,1,14466700,112 Edmonds Station,,1,2132924,300990,0,1
6647,1,14466701,112 Edmonds Station,,1,2132929,300990,0,1
6647,1,14466702,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466703,112 Edmonds Station,,1,2132988,300990,0,1
6647,1,14466704,112 Edmonds Station,,1,2132921,300990,0,1
6647,1,14466705,112 Edmonds Station,,1,2132868,300990,0,1
6647,1,14466706,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466707,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466708,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466709,112 Edmonds Station,,1,2132872,300990,0,1
6647,1,14466710,112 Edmonds Station,,1,2132789,300990,0,1
6647,1,14466711,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466712,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466713,112 Edmonds Station,,1,2132872,300990,0,1
6647,1,14466714,112 Edmonds Station,,1,2132789,300990,0,1
6647,1,14466715,112 Edmonds Station,,1,2132922,300990,0,1
6647,1,14466716,112 Edmonds Station,,1,2132923,300990,0,1
6647,1,14466717,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466718,112 Edmonds Station,,1,2132872,300990,0,1
6647,1,14466719,112 Edmonds Station,,1,2132922,300990,0,1
6647,1,14466720,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466721,112 Edmonds Station,,1,2132929,300990,0,1
6647,1,14466722,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466723,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466724,112 Edmonds Station,,1,2132920,300990,0,1
6647,1,14466725,112 Edmonds Station,,1,2132870,300990,0,1
6647,1,14466726,112 Edmonds Station,,1,2132919,300990,0,1
6647,1,14466727,112 Edmonds Station,,1,2132920,300990,0,1
6647,101,14466728,112 Edmonds Station,,1,2132930,300989,0,1
6647,2,14466729,112 New West Station,,0,2136618,300988,0,1
6647,2,14466730,112 New West Station,,0,2132934,300988,0,1
6647,2,14466731,112 New West Station,,0,2132933,300988,0,1
6647,2,14466732,112 New West Station,,0,2136618,300988,0,1
6647,2,14466733,112 New West Station,,0,2132934,300988,0,1
6647,2,14466734,112 New West Station,,0,2132933,300988,0,1
6647,2,14466735,112 New West Station,,0,2136618,300988,0,1
6647,2,14466736,112 New West Station,,0,2132934,300988,0,1
6647,2,14466737,112 New West Station,,0,2132933,300988,0,1
6647,2,14466738,112 New West Station,,0,2136618,300988,0,1
6647,2,14466739,112 New West Station,,0,2132934,300988,0,1
6647,2,14466740,112 New West Station,,0,2132933,300988,0,1
6647,2,14466741,112 New West Station,,0,2136618,300988,0,1
6647,2,14466742,112 New West Station,,0,2136572,300988,0,1
6647,2,14466743,112 New West Station,,0,2132934,300988,0,1
6647,2,14466744,112 New West Station,,0,2132933,300988,0,1
6647,2,14466745,112 New West Station,,0,2136590,300988,0,1
6647,2,14466746,112 New West Station,,0,2136572,300988,0,1
6647,2,14466747,112 New West Station,,0,2136578,300988,0,1
6647,2,14466748,112 New West Station,,0,2132933,300988,0,1
6647,2,14466749,112 New West Station,,0,2136555,300988,0,1
6647,2,14466750,112 New West Station,,0,2136590,300988,0,1
6647,2,14466751,112 New West Station,,0,2136572,300988,0,1
6647,2,14466752,112 New West Station,,0,2136578,300988,0,1
6647,2,14466753,112 New West Station,,0,2132933,300988,0,1
6647,2,14466754,112 New West Station,,0,2132940,300988,0,1
6647,2,14466755,112 New West Station,,0,2136590,300988,0,1
6647,2,14466756,112 New West Station,,0,2136580,300988,0,1
6647,2,14466757,112 New West Station,,0,2136578,300988,0,1
6647,2,14466758,112 New West Station,,0,2132933,300988,0,1
6647,2,14466759,112 New West Station,,0,2136543,300988,0,1
6647,2,14466760,112 New West Station,,0,2136580,300988,0,1
6647,2,14466761,112 New West Station,,0,2136555,300988,0,1
6647,2,14466762,112 New West Station,,0,2136573,300988,0,1
6647,2,14466763,112 New West Station,,0,2136544,300988,0,1
6647,2,14466764,112 New West Station,,0,2134666,300988,0,1
6647,2,14466765,112 New West Station,,0,2136555,300988,0,1
6647,2,14466766,112 New West Station,,0,2136544,300988,0,1
6647,2,14466767,112 New West Station,,0,2132933,300988,0,1
6647,2,14466768,112 New West Station,,0,2132935,300988,0,1
6647,2,14466769,112 New West Station,,0,2132934,300988,0,1
6647,2,14466770,112 New West Station,,0,2136618,300988,0,1
6647,2,14466771,112 New West Station,,0,2132878,300988,0,1
6647,2,14466772,112 New West Station,,0,2136618,300988,0,1
6647,2,14466773,112 New West Station,,0,2136555,300988,0,1
6647,2,14466774,112 New West Station,,0,2136590,300988,0,1
6647,2,14466775,112 New West Station,,0,2132843,300988,0,1
6647,2,14466776,112 New West Station,,0,2132935,300988,0,1
6647,2,14466777,112 New West Station,,0,2136555,300988,0,1
6647,2,14466778,112 New West Station,,0,2136542,300988,0,1
6647,2,14466779,112 New West Station,,0,2132978,300988,0,1
6647,2,14466780,112 New West Station,,0,2132843,300988,0,1
6647,2,14466781,112 New West Station,,0,2132934,300988,0,1
6647,2,14466782,112 New West Station,,0,2136544,300988,0,1
6647,2,14466783,112 New West Station,,0,2132935,300988,0,1
6647,2,14466784,112 New West Station,,0,2132940,300988,0,1
6647,2,14466785,112 New West Station,,0,2136580,300988,0,1
6647,2,14466786,112 New West Station,,0,2136618,300988,0,1
6647,2,14466787,112 New West Station,,0,2132934,300988,0,1
6647,2,14466788,112 New West Station,,0,2132935,300988,0,1
6647,2,14466789,112 New West Station,,0,2136618,300988,0,1
6647,2,14466790,112 New West Station,,0,2132934,300988,0,1
6647,2,14466791,112 New West Station,,0,2132933,300988,0,1
6647,2,14466792,112 Edmonds Station,,1,2132843,300990,0,1
6647,2,14466793,112 Edmonds Station,,1,2136573,300990,0,1
6647,2,14466794,112 Edmonds Station,,1,2132933,300990,0,1
6647,2,14466795,112 Edmonds Station,,1,2132933,300990,0,1
6647,2,14466796,112 Edmonds Station,,1,2132934,300990,0,1
6647,2,14466797,112 Edmonds Station,,1,2132940,300990,0,1
6647,2,14466798,112 Edmonds Station,,1,2132978,300990,0,1
6647,2,14466799,112 Edmonds Station,,1,2132878,300990,0,1
6647,2,14466800,112 Edmonds Station,,1,2132940,300990,0,1
6647,2,14466801,112 Edmonds Station,,1,2132943,300990,0,1
6647,2,14466802,112 Edmonds Station,,1,2132843,300990,0,1
6647,2,14466803,112 Edmonds Station,,1,2136555,300990,0,1
6647,2,14466804,112 Edmonds Station,,1,2136544,300990,0,1
6647,2,14466805,112 Edmonds Station,,1,2132933,300990,0,1
6647,2,14466806,112 Edmonds Station,,1,2132933,300990,0,1
6647,2,14466807,112 Edmonds Station,,1,2136618,300990,0,1
6647,2,14466808,112 Edmonds Station,,1,2136580,300990,0,1
6647,2,14466809,112 Edmonds Station,,1,2132935,300990,0,1
6647,2,14466810,112 Edmonds Station,,1,2136572,300990,0,1
6647,2,14466811,112 Edmonds Station,,1,2136618,300990,0,1
6647,2,14466812,112 Edmonds Station,,1,2132934,300990,0,1
6647,2,14466813,112 Edmonds Station,,1,2136578,300990,0,1
6647,2,14466814,112 Edmonds Station,,1,2136544,300990,0,1
6647,2,14466815,112 Edmonds Station,,1,2132933,300990,0,1
6647,2,14466816,112 Edmonds Station,,1,2136590,300990,0,1
6647,2,14466817,112 Edmonds Station,,1,2132933,300990,0,1
6647,2,14466818,112 Edmonds Station,,1,2132934,300990,0,1
6647,2,14466819,112 Edmonds Station,,1,2132934,300990,0,1
6647,2,14466820,112 Edmonds Station,,1,2132933,300990,0,1
6647,2,14466821,112 Edmonds Station,,1,2136618,300990,0,1
6647,2,14466822,112 Edmonds Station,,1,2136580,300990,0,1
6647,2,14466823,112 Edmonds Station,,1,2136580,300990,0,1
6647,2,14466824,112 Edmonds Station,,1,2136590,300990,0,1
